variable;frequency;categoria;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable;cv_var;iqr_ratio
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.5897323788048594;1.136742114437938
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;4;boxcox;1;184;True;True;False;True;3;True;True;0.7612480484365903;1.4255328739640798
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.6774939490781344;1.0442530769562475
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;6;yeojohnson;1;184;True;True;False;True;3;True;True;0.7613461870346268;1.42573635555
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.6783706139303538;1.0441304650278767
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Anual;8;sdiff12;1;172;True;True;False;True;3;True;True;0.6739510406974648;1.1261728324969227
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.46580648694081783;0.6698034894245454
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Anual;10;log→sdiff12;3;172;True;True;False;True;3;True;True;0.8371914055111823;1.3936475456996964
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.5384927109755809;0.8037601268543267
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.4850951821182725;0.7056939109019026
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.5788386682472108;1.1354255143605343
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.5788386682472108;1.1354255143605343
inadimplencia_livres_PF_credito_pessoal_nao_consignado_total;Monthly;Anual;15;yoy_pct_monthly;1;172;True;True;False;True;3;True;True;0.8747218471011807;1.3858538423625342
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;0;nível;0;184;False;True;False;False;1;False;True;1.1648282248420145;3.8806005861830895
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.7375543652452364;1.2507724413695642
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;2;log;1;184;False;True;False;False;1;False;True;1.1328226074595953;3.732165289546612
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.6774700021121133;1.367924519399011
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;4;boxcox;1;184;False;True;False;False;1;False;True;1.052862673450369;2.819118049498425
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.6741530717228258;1.42794248397755
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;6;yeojohnson;1;184;False;True;False;False;1;False;True;1.0546076439796517;2.820056606994545
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.6684042497445719;1.4178385550862211
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Anual;8;sdiff12;1;172;False;True;False;False;1;False;True;1.0526057503423603;3.3052047780346987
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.6792625241279352;0.7893648825485731
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Anual;10;log→sdiff12;3;172;False;True;False;False;1;False;True;1.0112437806347867;3.065002314349172
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.6152715476745927;0.9992173554474383
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.6446475465357968;1.3883989949772688
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.6930626852233926;1.4116824753880346
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.6930626852233926;1.4116824753880346
inadimplencia_livres_PF_credito_pessoal_consignado_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;False;False;1;False;True;1.1008053128071893;3.0446777274013748
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;0;nível;0;184;False;True;False;True;2;False;True;0.9510902131988135;1.6495025797403884
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;1;diff;1;183;True;True;True;False;3;True;True;0.663527731963979;1.6384807763776588
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;2;log;1;184;False;True;False;False;1;False;True;0.8103076444117457;0.9389222921839365
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.7534520647405525;1.3697557840044683
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;4;boxcox;1;184;False;True;False;False;1;False;True;0.7948753863305722;0.923171077239672
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.7920502170355033;1.2038866833655724
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;6;yeojohnson;1;184;False;True;False;False;1;False;True;0.7951292284593374;0.9332212731899557
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.7868929190006833;1.1942083860697121
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Anual;8;sdiff12;1;172;True;True;True;False;3;True;True;0.9983090207335341;1.2120975974158814
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.5986971236350069;0.9477534626219147
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Anual;10;log→sdiff12;3;172;True;True;True;False;3;True;True;0.7719654477743514;1.1361393629677718
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.7946986650346142;1.2708250116357696
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.8468147610208225;1.3826341556992718
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.7499507168487944;1.4167264028970192
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.7499507168487944;1.4167264028970192
inadimplencia_livres_PF_aquisicao_de_bens_total;Monthly;Anual;15;yoy_pct_monthly;1;172;True;True;True;False;3;True;True;0.8970704332951713;1.3004755171368405
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;0;nível;0;184;False;False;False;False;0;False;True;1.0874087952426046;1.329416845953731
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;1;diff;1;183;False;True;True;True;3;True;True;2.2544710722075227;7.500202532867033
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;6;yeojohnson;1;184;False;False;False;False;0;False;True;1.21078775041038;1.5748244643222675
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;1.772763159610831;20.21104054546994
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Anual;8;sdiff12;1;172;False;True;True;False;2;False;True;1.3099244451973833;2.3587501539735376
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;2.765919898918936;0.867957473597445
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;1.6961877733124993;129.31921046843865
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;1.6961877733124993;129.31921046843865
inadimplencia_livres_PF_arrendamento_mercantil_total;Monthly;Anual;15;yoy_pct_monthly;1;172;True;True;True;True;4;True;True;2.995634216827717;10.730887263549144
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;0;nível;0;184;False;True;False;True;2;False;True;1.0525378364391076;1.3330903767947693
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.9311553986923053;0.9377795029103729
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;2;log;1;184;True;True;False;True;3;True;True;1.3199002579558927;1.3265973670501872
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;1.2435720436707192;1.1602444848792268
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;4;boxcox;1;184;False;True;False;True;2;False;True;0.8577473626996821;1.1410097888992035
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.6872869270486499;1.0092313303700855
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;6;yeojohnson;1;184;False;True;False;True;2;False;True;0.8564549488386806;1.1370908215781776
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.6837081258977337;1.0088553241703306
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Anual;8;sdiff12;1;172;True;True;False;True;3;True;True;1.098699543764517;1.7940978362487767
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;1.0615192532517392;1.3655653989162837
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Anual;10;log→sdiff12;3;172;True;True;True;True;4;True;True;1.3990360762765113;2.4659426198612495
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;1.3430325299832915;2.5801461724967525
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.7454550612017998;0.822423541444864
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;1.2288710542271122;1.2806618587830183
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;1.2288710542271122;1.2806618587830183
inadimplencia_livres_PF_cartao_de_credito_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;False;True;2;False;True;1.375131927384249;3.8900160736295457
concessoes_livres_total;Monthly;Mensal;0;nível;0;184;False;False;False;False;0;False;True;0.7122062558810963;1.2391490666627276
concessoes_livres_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;0.4157488278826217;0.36595375249404966
concessoes_livres_total;Monthly;Mensal;2;log;1;184;False;False;False;False;0;False;True;0.7103326315362339;1.2981574381636958
concessoes_livres_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.45891298872711733;0.35658920253079546
concessoes_livres_total;Monthly;Mensal;4;boxcox;1;184;False;False;False;False;0;False;True;0.7227111787602909;1.4161052955931015
concessoes_livres_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.4898944783500817;0.5560891341659119
concessoes_livres_total;Monthly;Mensal;6;yeojohnson;1;184;False;False;False;False;0;False;True;0.7227111920064803;1.4161052557140268
concessoes_livres_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.489894472936904;0.5560889220857917
concessoes_livres_total;Monthly;Anual;8;sdiff12;1;172;False;False;True;False;1;False;True;0.7370281932575523;1.59325320545729
concessoes_livres_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.48118926177979926;0.3677461114163746
concessoes_livres_total;Monthly;Anual;10;log→sdiff12;3;172;False;False;True;False;1;False;True;0.7356886201976384;1.3819423255759882
concessoes_livres_total;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;False;3;True;True;0.518426794745818;0.43718499960434826
concessoes_livres_total;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;False;3;True;True;0.5413391248477014;0.5689463928245344
concessoes_livres_total;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.41699477819654973;0.3709231409964432
concessoes_livres_total;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.41699477819654973;0.3709231409964432
concessoes_livres_total;Monthly;Anual;15;yoy_pct_monthly;1;172;False;False;True;False;1;False;True;0.7838180504245847;1.3564794149074668
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;0;nível;0;184;False;False;False;False;0;False;True;1.328093102149737;2.5209911552458855
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;1.7169296239194196;4.189928103507745
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;2;log;1;184;False;False;False;False;0;False;True;0.9837533233452408;1.0510787117933993
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.6299370727884807;1.1620583941855616
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;4;boxcox;1;184;False;False;False;False;0;False;True;0.9536929390384392;0.9966133416051853
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.5583462307339493;1.1586735599998144
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;6;yeojohnson;1;184;False;False;False;False;0;False;True;0.95370043357023;0.9965393398044758
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.5583465845657334;1.1587440831557507
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Anual;8;sdiff12;1;172;True;True;True;True;4;True;True;1.216140219593237;7.929628613873767
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;False;3;True;True;1.8029630177757978;2.8920342335584097
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Anual;10;log→sdiff12;3;172;False;True;True;True;3;True;True;0.7458721824119426;1.5066211909759173
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Anual;11;log→sdiff12→diff;4;171;True;True;True;True;4;True;True;0.535769713052994;0.6852925089979208
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Anual;12;boxcox→sdiff12→diff;3;171;True;True;True;True;4;True;True;0.4620968248750126;0.8602310656193621
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Mensal;13;mom_pct;1;183;True;True;True;True;4;True;True;0.5678283645655708;1.101804421152346
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Anual;14;mom_pct_annual_rate;1;183;True;True;True;True;4;True;True;0.5678283645655708;1.101804421152346
concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis;Monthly;Anual;15;yoy_pct_monthly;1;172;False;True;True;True;3;True;True;0.9185744754917379;1.5815341877829743
concessoes_livres_PJ_capital_de_giro_total;Monthly;Mensal;0;nível;0;184;False;False;True;False;1;False;True;1.0875907980318509;1.3284601329543861
concessoes_livres_PJ_capital_de_giro_total;Monthly;Mensal;1;diff;1;183;True;True;True;True;4;True;True;1.0112220534552825;1.819873971938257
concessoes_livres_PJ_capital_de_giro_total;Monthly;Mensal;2;log;1;184;False;False;True;False;1;False;True;0.976396226156229;1.483505076420648
concessoes_livres_PJ_capital_de_giro_total;Monthly;Mensal;3;log→diff;3;183;True;True;True;True;4;True;True;0.807787680384173;0.9646991450248097
concessoes_livres_PJ_capital_de_giro_total;Monthly;Mensal;4;boxcox;1;184;False;False;True;False;1;False;True;0.9203280160749054;1.3443081824506307
concessoes_livres_PJ_capital_de_giro_total;Monthly;Mensal;5;boxcox→diff;2;183;True;True;True;True;4;True;True;0.7689836522379866;1.322858624255616
concessoes_livres_PJ_capital_de_giro_total;Monthly;Mensal;6;yeojohnson;1;184;False;False;True;False;1;False;True;0.9203294404822939;1.3443204023207087
concessoes_livres_PJ_capital_de_giro_total;Monthly;Mensal;7;yeojohnson→diff;2;183;True;True;True;True;4;True;True;0.7689845898503883;1.3228322620971131
concessoes_livres_PJ_capital_de_giro_total;Monthly;Anual;8;sdiff12;1;172;False;True;True;False;2;False;True;1.3109457916680987;1.7799337601780798
concessoes_livres_PJ_capital_de_giro_total;Monthly;Anual;9;sdiff12→diff;2;171;True;True;True;True;4;True;True;0.913901096662692;0.960085116684573
