variable;frequency;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable
abate_frangos;Monthly;9;sdiff12→diff;2;350;True;True;True;False;3;True;True
abate_frangos;Monthly;10;log→sdiff12;3;351;True;False;True;False;2;False;True
abate_frangos;Monthly;11;log→sdiff12→diff;4;350;True;True;True;False;3;True;True
abate_frangos;Monthly;12;boxcox→sdiff12→diff;3;350;True;True;True;True;4;True;True
abate_frangos;Monthly;13;mom_pct;1;362;True;False;True;False;2;False;True
abate_frangos;Monthly;14;yoy_pct_monthly;1;351;True;False;True;False;2;False;True
abate_suinos;Monthly;0;nível;0;363;False;False;False;False;0;False;True
abate_suinos;Monthly;1;diff;1;362;True;True;True;False;3;True;True
abate_suinos;Monthly;2;log;1;363;False;False;False;False;0;False;True
abate_suinos;Monthly;3;log→diff;3;362;True;True;True;False;3;True;True
abate_suinos;Monthly;4;boxcox;1;363;False;False;False;False;0;False;True
abate_suinos;Monthly;5;boxcox→diff;2;362;True;True;True;False;3;True;True
abate_suinos;Monthly;6;yeojohnson;1;363;False;False;False;False;0;False;True
abate_suinos;Monthly;7;yeojohnson→diff;2;362;True;True;True;False;3;True;True
abate_suinos;Monthly;8;sdiff12;1;351;True;False;True;False;2;False;True
abate_suinos;Monthly;9;sdiff12→diff;2;350;True;True;True;True;4;True;True
abate_suinos;Monthly;10;log→sdiff12;3;351;True;True;True;False;3;True;True
abate_suinos;Monthly;11;log→sdiff12→diff;4;350;True;True;True;False;3;True;True
abate_suinos;Monthly;12;boxcox→sdiff12→diff;3;350;True;True;True;False;3;True;True
abate_suinos;Monthly;13;mom_pct;1;362;True;True;True;False;3;True;True
abate_suinos;Monthly;14;yoy_pct_monthly;1;351;True;True;True;False;3;True;True
abate_vacas;Monthly;0;nível;0;363;False;False;False;True;1;False;True
abate_vacas;Monthly;1;diff;1;362;True;True;True;False;3;True;True
abate_vacas;Monthly;2;log;1;363;False;False;False;True;1;False;True
abate_vacas;Monthly;3;log→diff;3;362;True;True;True;False;3;True;True
abate_vacas;Monthly;4;boxcox;1;363;False;False;False;True;1;False;True
abate_vacas;Monthly;5;boxcox→diff;2;362;True;True;True;False;3;True;True
abate_vacas;Monthly;6;yeojohnson;1;363;False;False;False;True;1;False;True
abate_vacas;Monthly;7;yeojohnson→diff;2;362;True;True;True;False;3;True;True
abate_vacas;Monthly;8;sdiff12;1;351;True;True;True;False;3;True;True
abate_vacas;Monthly;9;sdiff12→diff;2;350;True;True;True;True;4;True;True
abate_vacas;Monthly;10;log→sdiff12;3;351;True;True;True;False;3;True;True
abate_vacas;Monthly;11;log→sdiff12→diff;4;350;True;True;True;True;4;True;True
abate_vacas;Monthly;12;boxcox→sdiff12→diff;3;350;True;True;True;True;4;True;True
abate_vacas;Monthly;13;mom_pct;1;362;True;True;True;False;3;True;True
abate_vacas;Monthly;14;yoy_pct_monthly;1;351;True;True;True;False;3;True;True
abate_novilhos;Monthly;0;nível;0;351;False;False;False;False;0;False;True
abate_novilhos;Monthly;1;diff;1;350;True;True;True;True;4;True;True
abate_novilhos;Monthly;2;log;1;351;False;False;False;False;0;False;True
abate_novilhos;Monthly;3;log→diff;3;350;True;True;True;True;4;True;True
abate_novilhos;Monthly;4;boxcox;1;351;False;False;False;False;0;False;True
abate_novilhos;Monthly;5;boxcox→diff;2;350;True;True;True;True;4;True;True
abate_novilhos;Monthly;6;yeojohnson;1;351;False;False;False;False;0;False;True
abate_novilhos;Monthly;7;yeojohnson→diff;2;350;True;True;True;True;4;True;True
abate_novilhos;Monthly;8;sdiff12;1;339;True;True;True;True;4;True;True
abate_novilhos;Monthly;9;sdiff12→diff;2;338;True;True;True;True;4;True;True
abate_novilhos;Monthly;10;log→sdiff12;3;339;True;True;True;True;4;True;True
abate_novilhos;Monthly;11;log→sdiff12→diff;4;338;True;True;True;False;3;True;True
abate_novilhos;Monthly;12;boxcox→sdiff12→diff;3;338;True;True;True;False;3;True;True
abate_novilhos;Monthly;13;mom_pct;1;350;True;True;True;True;4;True;True
abate_novilhos;Monthly;14;yoy_pct_monthly;1;339;True;True;True;True;4;True;True
geracao_energ_hidraulica;Monthly;0;nível;0;366;False;False;False;False;0;False;True
geracao_energ_hidraulica;Monthly;1;diff;1;365;True;True;True;True;4;True;True
geracao_energ_hidraulica;Monthly;2;log;1;366;False;False;False;False;0;False;True
geracao_energ_hidraulica;Monthly;3;log→diff;3;365;True;True;True;False;3;True;True
geracao_energ_hidraulica;Monthly;4;boxcox;1;366;False;False;True;False;1;False;True
geracao_energ_hidraulica;Monthly;5;boxcox→diff;2;365;True;True;True;True;4;True;True
geracao_energ_hidraulica;Monthly;6;yeojohnson;1;366;False;False;True;False;1;False;True
geracao_energ_hidraulica;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
geracao_energ_hidraulica;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
geracao_energ_hidraulica;Monthly;9;sdiff12→diff;2;353;True;True;True;True;4;True;True
geracao_energ_hidraulica;Monthly;10;log→sdiff12;3;354;True;True;True;True;4;True;True
geracao_energ_hidraulica;Monthly;11;log→sdiff12→diff;4;353;True;True;True;False;3;True;True
geracao_energ_hidraulica;Monthly;12;boxcox→sdiff12→diff;3;353;True;True;True;True;4;True;True
geracao_energ_hidraulica;Monthly;13;mom_pct;1;365;True;True;True;False;3;True;True
geracao_energ_hidraulica;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;0;nível;0;366;False;False;False;False;0;False;True
geracao_energ_termica;Monthly;1;diff;1;365;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;2;log;1;366;False;False;False;False;0;False;True
geracao_energ_termica;Monthly;3;log→diff;3;365;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;4;boxcox;1;366;False;False;False;False;0;False;True
geracao_energ_termica;Monthly;5;boxcox→diff;2;365;True;True;True;False;3;True;True
geracao_energ_termica;Monthly;6;yeojohnson;1;366;False;False;False;False;0;False;True
geracao_energ_termica;Monthly;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True
geracao_energ_termica;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;9;sdiff12→diff;2;353;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;10;log→sdiff12;3;354;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;11;log→sdiff12→diff;4;353;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;12;boxcox→sdiff12→diff;3;353;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
geracao_energ_termica;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
geracao_energ_termonuclear;Monthly;0;nível;0;366;False;False;True;False;1;False;True
geracao_energ_termonuclear;Monthly;1;diff;1;365;True;True;True;False;3;True;True
geracao_energ_termonuclear;Monthly;2;log;1;0;;;;;0;False;False
geracao_energ_termonuclear;Monthly;3;log→diff;3;0;;;;;0;False;False
geracao_energ_termonuclear;Monthly;4;boxcox;1;0;;;;;0;False;False
geracao_energ_termonuclear;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
geracao_energ_termonuclear;Monthly;6;yeojohnson;1;366;False;False;True;False;1;False;True
geracao_energ_termonuclear;Monthly;7;yeojohnson→diff;2;365;True;True;True;True;4;True;True
geracao_energ_termonuclear;Monthly;8;sdiff12;1;354;True;True;True;True;4;True;True
geracao_energ_termonuclear;Monthly;9;sdiff12→diff;2;353;True;True;True;False;3;True;True
geracao_energ_termonuclear;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
geracao_energ_termonuclear;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
geracao_energ_termonuclear;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
geracao_energ_termonuclear;Monthly;13;mom_pct;1;365;True;True;True;True;4;True;True
geracao_energ_termonuclear;Monthly;14;yoy_pct_monthly;1;354;True;True;True;True;4;True;True
geracao_energ_eolica;Monthly;0;nível;0;244;False;False;False;False;0;False;True
geracao_energ_eolica;Monthly;1;diff;1;243;True;True;True;True;4;True;True
geracao_energ_eolica;Monthly;2;log;1;0;;;;;0;False;False
geracao_energ_eolica;Monthly;3;log→diff;3;0;;;;;0;False;False
geracao_energ_eolica;Monthly;4;boxcox;1;0;;;;;0;False;False
geracao_energ_eolica;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
geracao_energ_eolica;Monthly;6;yeojohnson;1;244;False;False;False;False;0;False;True
geracao_energ_eolica;Monthly;7;yeojohnson→diff;2;243;True;True;True;False;3;True;True
geracao_energ_eolica;Monthly;8;sdiff12;1;232;False;False;True;False;1;False;True
geracao_energ_eolica;Monthly;9;sdiff12→diff;2;231;True;True;True;True;4;True;True
geracao_energ_eolica;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
geracao_energ_eolica;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
geracao_energ_eolica;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
geracao_energ_eolica;Monthly;13;mom_pct;1;243;True;True;True;False;3;True;True
geracao_energ_eolica;Monthly;14;yoy_pct_monthly;1;232;True;False;True;True;3;True;True
geracao_energ_solar;Monthly;0;nível;0;138;False;False;False;False;0;False;True
geracao_energ_solar;Monthly;1;diff;1;137;True;False;True;True;3;True;True
geracao_energ_solar;Monthly;2;log;1;0;;;;;0;False;False
geracao_energ_solar;Monthly;3;log→diff;3;0;;;;;0;False;False
geracao_energ_solar;Monthly;4;boxcox;1;0;;;;;0;False;False
geracao_energ_solar;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
geracao_energ_solar;Monthly;6;yeojohnson;1;138;False;False;False;False;0;False;True
geracao_energ_solar;Monthly;7;yeojohnson→diff;2;137;True;True;True;False;3;True;True
geracao_energ_solar;Monthly;8;sdiff12;1;126;False;False;False;False;0;False;True
geracao_energ_solar;Monthly;9;sdiff12→diff;2;125;True;True;True;True;4;True;True
geracao_energ_solar;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
geracao_energ_solar;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
geracao_energ_solar;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
geracao_energ_solar;Monthly;13;mom_pct;1;137;True;True;True;True;4;True;True
geracao_energ_solar;Monthly;14;yoy_pct_monthly;1;126;True;True;True;True;4;True;True
papelao_expedicao;Monthly;0;nível;0;365;False;False;False;False;0;False;True
papelao_expedicao;Monthly;1;diff;1;364;True;True;True;True;4;True;True
papelao_expedicao;Monthly;2;log;1;365;False;False;False;False;0;False;True
papelao_expedicao;Monthly;3;log→diff;3;364;True;True;True;True;4;True;True
papelao_expedicao;Monthly;4;boxcox;1;365;False;False;False;False;0;False;True
papelao_expedicao;Monthly;5;boxcox→diff;2;364;True;True;True;True;4;True;True
papelao_expedicao;Monthly;6;yeojohnson;1;365;False;False;False;False;0;False;True
papelao_expedicao;Monthly;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True
papelao_expedicao;Monthly;8;sdiff12;1;353;True;True;True;True;4;True;True
papelao_expedicao;Monthly;9;sdiff12→diff;2;352;True;True;True;False;3;True;True
papelao_expedicao;Monthly;10;log→sdiff12;3;353;True;True;True;False;3;True;True
papelao_expedicao;Monthly;11;log→sdiff12→diff;4;352;True;True;True;False;3;True;True
papelao_expedicao;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;False;3;True;True
papelao_expedicao;Monthly;13;mom_pct;1;364;True;True;True;True;4;True;True
papelao_expedicao;Monthly;14;yoy_pct_monthly;1;353;True;True;True;False;3;True;True
prod_fertilizante;Monthly;0;nível;0;340;True;False;True;True;3;True;True
prod_fertilizante;Monthly;1;diff;1;339;True;True;True;True;4;True;True
prod_fertilizante;Monthly;2;log;1;340;True;False;True;True;3;True;True
prod_fertilizante;Monthly;3;log→diff;3;339;True;True;True;False;3;True;True
prod_fertilizante;Monthly;4;boxcox;1;340;True;False;True;True;3;True;True
prod_fertilizante;Monthly;5;boxcox→diff;2;339;True;True;True;True;4;True;True
prod_fertilizante;Monthly;6;yeojohnson;1;340;True;False;True;True;3;True;True
prod_fertilizante;Monthly;7;yeojohnson→diff;2;339;True;True;True;True;4;True;True
prod_fertilizante;Monthly;8;sdiff12;1;328;True;True;True;True;4;True;True
prod_fertilizante;Monthly;9;sdiff12→diff;2;327;True;True;True;False;3;True;True
prod_fertilizante;Monthly;10;log→sdiff12;3;328;True;True;True;True;4;True;True
prod_fertilizante;Monthly;11;log→sdiff12→diff;4;327;True;True;True;False;3;True;True
prod_fertilizante;Monthly;12;boxcox→sdiff12→diff;3;327;True;True;True;False;3;True;True
prod_fertilizante;Monthly;13;mom_pct;1;339;True;True;True;False;3;True;True
prod_fertilizante;Monthly;14;yoy_pct_monthly;1;328;True;True;True;True;4;True;True
icc_fgv;Monthly;0;nível;0;192;False;True;False;False;1;False;True
icc_fgv;Monthly;1;diff;1;191;True;True;True;True;4;True;True
icc_fgv;Monthly;2;log;1;192;False;True;False;False;1;False;True
icc_fgv;Monthly;3;log→diff;3;191;True;True;True;True;4;True;True
icc_fgv;Monthly;4;boxcox;1;192;False;True;False;False;1;False;True
icc_fgv;Monthly;5;boxcox→diff;2;191;True;True;True;True;4;True;True
icc_fgv;Monthly;6;yeojohnson;1;192;False;True;False;False;1;False;True
icc_fgv;Monthly;7;yeojohnson→diff;2;191;True;True;True;True;4;True;True
icc_fgv;Monthly;8;sdiff12;1;180;False;False;True;False;1;False;True
icc_fgv;Monthly;9;sdiff12→diff;2;179;True;True;True;True;4;True;True
icc_fgv;Monthly;10;log→sdiff12;3;180;False;False;True;False;1;False;True
icc_fgv;Monthly;11;log→sdiff12→diff;4;179;True;True;True;True;4;True;True
icc_fgv;Monthly;12;boxcox→sdiff12→diff;3;179;True;True;True;True;4;True;True
icc_fgv;Monthly;13;mom_pct;1;191;True;True;True;True;4;True;True
icc_fgv;Monthly;14;yoy_pct_monthly;1;180;False;False;True;False;1;False;True
icc_fgv_sit_atual;Monthly;0;nível;0;192;False;True;False;False;1;False;True
icc_fgv_sit_atual;Monthly;1;diff;1;191;True;False;True;True;3;True;True
icc_fgv_sit_atual;Monthly;2;log;1;192;False;True;False;False;1;False;True
icc_fgv_sit_atual;Monthly;3;log→diff;3;191;True;True;True;True;4;True;True
icc_fgv_sit_atual;Monthly;4;boxcox;1;192;False;False;False;False;0;False;True
icc_fgv_sit_atual;Monthly;5;boxcox→diff;2;191;False;False;True;True;2;False;True
icc_fgv_sit_atual;Monthly;6;yeojohnson;1;192;False;False;False;False;0;False;True
icc_fgv_sit_atual;Monthly;7;yeojohnson→diff;2;191;False;False;True;True;2;False;True
icc_fgv_sit_atual;Monthly;8;sdiff12;1;180;False;False;False;False;0;False;True
icc_fgv_sit_atual;Monthly;9;sdiff12→diff;2;179;True;True;True;True;4;True;True
icc_fgv_sit_atual;Monthly;10;log→sdiff12;3;180;False;False;False;False;0;False;True
icc_fgv_sit_atual;Monthly;11;log→sdiff12→diff;4;179;True;True;True;True;4;True;True
icc_fgv_sit_atual;Monthly;12;boxcox→sdiff12→diff;3;179;True;True;True;True;4;True;True
icc_fgv_sit_atual;Monthly;13;mom_pct;1;191;True;True;True;True;4;True;True
icc_fgv_sit_atual;Monthly;14;yoy_pct_monthly;1;180;False;False;False;False;0;False;True
icc_fgv_expectativas;Monthly;0;nível;0;192;False;True;True;False;2;False;True
icc_fgv_expectativas;Monthly;1;diff;1;191;True;True;True;True;4;True;True
icc_fgv_expectativas;Monthly;2;log;1;192;False;True;True;False;2;False;True
icc_fgv_expectativas;Monthly;3;log→diff;3;191;True;True;True;True;4;True;True
icc_fgv_expectativas;Monthly;4;boxcox;1;192;False;True;True;False;2;False;True
icc_fgv_expectativas;Monthly;5;boxcox→diff;2;191;False;True;True;False;2;False;True
icc_fgv_expectativas;Monthly;6;yeojohnson;1;192;False;True;True;False;2;False;True
icc_fgv_expectativas;Monthly;7;yeojohnson→diff;2;191;False;True;True;False;2;False;True
icc_fgv_expectativas;Monthly;8;sdiff12;1;180;False;True;True;True;3;True;True
icc_fgv_expectativas;Monthly;9;sdiff12→diff;2;179;True;True;True;True;4;True;True
icc_fgv_expectativas;Monthly;10;log→sdiff12;3;180;False;True;True;True;3;True;True
icc_fgv_expectativas;Monthly;11;log→sdiff12→diff;4;179;True;True;True;True;4;True;True
icc_fgv_expectativas;Monthly;12;boxcox→sdiff12→diff;3;179;True;True;True;True;4;True;True
icc_fgv_expectativas;Monthly;13;mom_pct;1;191;True;True;True;True;4;True;True
icc_fgv_expectativas;Monthly;14;yoy_pct_monthly;1;180;True;True;True;True;4;True;True
pib;Quarterly;0;nível;0;121;False;False;False;False;0;False;True
pib;Quarterly;1;diff;1;120;True;True;True;False;3;True;True
pib;Quarterly;2;log;1;121;False;False;False;False;0;False;True
pib;Quarterly;3;log→diff;3;120;True;True;True;False;3;True;True
pib;Quarterly;4;boxcox;1;121;False;False;False;False;0;False;True
pib;Quarterly;5;boxcox→diff;2;120;True;True;True;True;4;True;True
pib;Quarterly;6;yeojohnson;1;121;False;False;False;False;0;False;True
pib;Quarterly;7;yeojohnson→diff;2;120;True;True;True;True;4;True;True
pib;Quarterly;8;sdiff12;1;109;False;True;False;False;1;False;True
