Date,pim_industria_extrativa,pim_industria_transformacao,pim_bens_capital,pim_bens_intermediarios,pim_bens_consumo,pim_bens_duraveis,pim_bens_semi_e_nao_duraveis,pim_insumo_constr_civil,cons_energ_comercial,cons_energ_residencial,cons_energ_industrial,cons_energ_outros,pmc_combustiveis,pmc_hiper_supermercados,pmc_vestuário,pmc_moveis_eletrodomesticos,pmc_automoveis,pmc_farmaceuticos,pmc_livros_jornais,pmc_eqp_material_escritorio,pmc_outros_pessoal,pmc_material_construcao,pmc_comercio_ampliado,ibcbr_agro,ibcbr_ind,ibcbr_servicos,icc_fecomercio,icea_fecomercio,ief_fecomercio,ics_fgv,isas_fgv,ies_fgv,caged_estoque_agro,caged_estoque_ind_extrativa,caged_estoque_ind_transformacao,caged_estoque_SIUP,caged_estoque_EG,caged_estoque_AER,caged_estoque_construcao,caged_estoque_comercio,caged_estoque_servicos,pnadc_salario_real_efetivo,pnadc_salario_real_com_carteira,pnadc_salario_real_sem_carteira,pnadc_salario_real_setor_privado,pnadc_salario_real_setor_publico,pnadc_salario_real_conta_propria,pnadc_salario_real_empregadores,pnadc_massa_salarial_efetiva,pnadc_massa_salarial_habitual,renda_disponivel_familias_restrita,tx_desemprego,ipca_alimentacao,ipca_habitacao,ipca_artigos_resid,ipca_vestuario,ipca_transportes,ipca_saude,ipca_despesas_pess,ipca_educacao,ipca_comunicacao,ipca_alim_domicilio,ipca_industriais,ipca_servicos,ipca_administrados,ipca_livres,ipca_nao_duraveis,ipca_semi_duraveis,ipca_duraveis,ipca_comercializaveis,ipca_nao_comercializaveis,ipca_EX0,ipca_EX1,ipca_EX2,ipca_EX3,ipca_MA,ipca_MS,ipca_DP,ipca_EXFE,ipca_P55,ipca_difusao,ipca_industriais_subjacentes,ipca_servicos_subjacentes,ipca15,igpm,igpdi,ipcbr,incc,ipc_fipe,igp10,ipam,abras,prod_total_autoveiculos,vendas_total_autoveiculos,vendas_autoveiculos_interno,vendas_autoveiculos_externo,prod_automoveis_e_comerciais_leves,prod_caminhoes,prod_onibus,prod_oleo_bruto,prod_LGN,prod_gas_natural,consumo_gasolina,consumo_GLP,consumo_oleo_combustivel,consumo_diesel,consumo_demais_derivados,consumo_alcool_hidratado,consumo_alcool_anidro,prod_aco_bruto,desembolso_BNDES_ind_transformacao,desembolso_BNDES_comercio_servicos,desembolso_BNDES_agro,desembolso_BNDES_ind_extrativa,cni_nuci_transformacao,cni_vendas_industriais,cni_horas_trabalhadas,cni_salario_industria,cni_massa_salarial,fenabrave_automoveis,fenabrave_comerciais_leves,fenabrave_caminhoes,fenabrave_onibus,fgv_nuci,concessoes_PJ_total,concessoes_PF_total,concessoes_livres_PJ_total,concessoes_livres_PJ_capital_giro,concessoes_livres_PF_total,concessoes_direcionados_PJ_total,concessoes_direcionados_PF_total,concessoes_direcionados_credito_rural,selic_mensal,abcr_trafego_veiculos_pesados,inadimplencia_livres_total,inadimplencia_livres_PJ_total,inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis,inadimplencia_livres_PJ_capital_de_giro_total,inadimplencia_livres_PJ_aquisicao_de_bens_total,inadimplencia_livres_PJ_cartao_de_credito_total,inadimplencia_livres_PF_total,inadimplencia_livres_PF_cheque_especial,inadimplencia_livres_PF_credito_pessoal_nao_consignado_total,inadimplencia_livres_PF_credito_pessoal_consignado_total,inadimplencia_livres_PF_aquisicao_de_bens_total,inadimplencia_livres_PF_cartao_de_credito_total,concessoes_livres_total,concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis,concessoes_livres_PJ_capital_de_giro_total,concessoes_livres_PJ_aquisicao_de_bens_total,concessoes_livres_PJ_cartao_de_credito_total,concessoes_livres_PF_cheque_especial,concessoes_livres_PF_credito_pessoal_nao_consignado_total,concessoes_livres_PF_credito_pessoal_consignado_total,concessoes_livres_PF_aquisicao_de_bens_total,concessoes_livres_PF_cartao_de_credito_total,icc_fgv_expectativas,icc_fgv,icc_fgv_sit_atual,papelao_expedicao,pib
2016-08-01,111.7,95.7,76.2,97.8,101.9,96.6,103.3,99.4,6750.0,10428.0,14262.0,6281.0,101.09,89.39,104.86,89.17,73.44,66.57,223.53,116.83,78.68,78.62,83.8,87.40392,99.33152,92.91874,100.05,54.69,130.29,77.2,70.2,84.5,1430438.2,223261.44,6995347.37,460999.31,131763.3,329236.01,2187306.06,8374924.13,17521120.88,3241.0,3094.0,1929.0,2827.91,5079.0,2471.0,7924.0,281692.0,281282.0,453845.0,11.9,0.3,0.3,0.36,0.15,0.27,0.8,0.96,0.99,-0.02,0.36,0.45,0.58,0.26,0.49,0.39,0.22,0.63,0.54,0.45,0.53,0.47,0.38,0.37,0.42,0.55,0.49,0.51,0.57,63.54,0.34,0.4,0.45,0.15,0.43,0.32,0.29,0.11,-0.27,0.04,71.65,149552.0,181319.0,143312.0,38007.0,174522.0,5211.0,1464.0,2609.0,105.0,0.684,526.0,250.0,47.0,995.0,117.0,274.0,195.0,144.24,18455.0,27752.0,8488.0,785.0,76.85,96.6,85.1,110.6,110.6,148967.0,29121.0,4385.0,1414.0,73.5,115152.0,128820.0,103207.0,13934.0,114173.0,12313.0,14379.0,9744.0,14.15,138.55,5.85,5.38,1.94,6.12,5.17,17.39,6.29,16.11,9.83,2.29,5.09,8.14,221869.0,13049.0,13876.0,1278.0,5630.0,31193.0,6555.0,11414.0,6888.0,77472.0,81.7,72.4,63.4,294391.38,
2016-09-01,114.1,96.9,75.2,98.8,103.4,100.1,104.4,96.0,6998.0,10890.0,14092.0,6398.0,100.76,88.31,104.61,88.48,74.36,66.85,221.1,116.65,77.39,77.46,83.16,90.83568,98.89074,92.84556,106.95,58.68,139.13,78.9,70.0,88.0,1426844.8,221816.17,6967405.85,460593.46,131534.54,329058.92,2148264.77,8364051.8,17487028.9,3233.0,3110.0,1931.0,2839.08,5037.0,2420.0,7902.0,281090.0,280190.0,455719.0,11.9,-0.29,0.63,-0.23,0.43,-0.1,0.33,0.1,0.18,0.18,-0.6,-0.06,0.33,0.37,-0.01,-0.47,0.42,-0.4,-0.04,0.02,0.17,0.2,0.34,0.34,0.18,0.34,0.3,0.21,0.29,56.84,0.23,0.42,0.23,0.2,0.03,0.07,0.33,-0.14,0.36,0.18,71.79,174613.0,177669.0,133300.0,44368.0,165115.0,4846.0,2144.0,2671.0,108.0,0.695,549.0,238.0,54.0,1001.0,114.0,282.0,203.0,140.47,20731.0,30889.0,9527.0,1049.0,76.76,96.2,85.6,113.6,113.6,130997.0,23974.0,4154.0,828.0,74.2,120716.0,125465.0,106231.0,16483.0,112425.0,13886.0,13664.0,9421.0,14.15,138.37,5.87,5.4,1.67,6.12,5.26,16.79,6.31,15.71,9.97,2.28,5.14,8.14,219440.0,15604.0,16395.0,1136.0,5380.0,29794.0,5618.0,8630.0,6282.0,73850.0,83.6,73.5,63.8,282386.66,162.87
2016-10-01,112.8,95.6,73.1,97.8,102.4,101.7,102.7,94.4,7031.0,10856.0,13973.0,6373.0,98.87,88.55,104.36,91.33,75.82,66.87,220.79,112.2,80.31,76.24,84.0,89.43547,98.40382,92.31024,105.98,59.11,137.23,79.6,70.5,88.8,1427773.83,220492.2,6954476.02,458705.95,131721.83,326984.12,2120904.56,8350400.98,17454000.61,3230.0,3127.0,1896.0,2841.46,5044.0,2413.0,7904.0,281465.0,280763.0,457314.0,11.9,-0.05,0.42,-0.13,0.45,0.75,0.43,0.01,0.02,0.07,-0.45,0.2,0.47,0.54,0.17,-0.14,0.28,-0.23,0.08,0.26,0.36,0.3,0.35,0.33,0.34,0.4,0.4,0.31,0.42,58.98,0.15,0.46,0.19,0.16,0.13,0.34,0.21,0.27,0.12,0.15,71.92,169982.0,180170.0,141848.0,38322.0,171281.0,4635.0,1654.0,2624.0,101.0,0.682,536.0,222.0,65.0,940.0,114.0,243.0,198.0,142.23,23028.0,34086.0,10791.0,1056.0,76.52,94.4,84.1,111.0,111.0,132346.0,22510.0,3419.0,757.0,73.3,119997.0,130622.0,107792.0,15614.0,116507.0,11659.0,14157.0,10580.0,14.05,134.02,5.89,5.51,1.61,6.15,5.24,17.67,6.24,15.69,9.29,2.28,5.2,8.07,216059.0,14418.0,15744.0,1167.0,5799.0,30805.0,6291.0,9843.0,6422.0,76803.0,83.9,73.7,63.9,288332.61,
2016-11-01,115.4,95.7,76.7,97.8,103.0,105.2,101.7,94.5,7335.0,11134.0,13952.0,6366.0,99.16,87.94,102.14,90.52,76.17,66.5,223.41,122.63,80.33,79.12,84.23,91.16055,98.53885,92.21388,110.3,60.1,143.76,79.0,71.0,87.3,1428218.82,219090.41,6933492.64,455967.07,131701.84,324265.23,2087989.81,8326887.63,17407866.53,3356.0,3128.0,1881.0,2837.15,5108.0,2400.0,7904.0,292450.0,281981.0,460141.0,12.0,-0.2,0.3,-0.16,0.2,0.28,0.57,0.47,0.06,0.27,-0.47,0.26,0.41,0.22,0.17,-0.06,0.19,-0.21,0.12,0.2,0.35,0.32,0.36,0.35,0.35,0.39,0.38,0.32,0.29,57.1,0.23,0.43,0.26,-0.03,0.05,0.17,0.16,0.15,0.06,-0.16,72.33,208588.0,199406.0,145046.0,54360.0,212126.0,5362.0,1596.0,2609.0,111.0,0.699,567.0,230.0,50.0,923.0,112.0,211.0,210.0,136.56,24761.0,38475.0,12171.0,1062.0,76.54,97.1,84.7,109.9,109.9,148675.0,24872.0,3788.0,803.0,74.2,117641.0,129886.0,105080.0,15169.0,114529.0,12195.0,15392.0,11768.0,13.9,137.89,5.83,5.48,1.44,6.09,5.25,17.43,6.16,15.32,9.14,2.35,5.26,7.77,227695.0,15552.0,16732.0,1076.0,5400.0,30656.0,5931.0,10216.0,7088.0,82662.0,82.1,72.5,63.3,285381.96,
2016-12-01,117.6,97.5,76.6,98.5,105.8,109.5,105.0,95.9,7526.0,11357.0,13544.0,6366.0,100.94,86.01,98.14,92.42,77.36,66.44,226.02,134.38,84.41,83.0,84.91,89.36928,98.34782,92.06215,110.73,72.63,136.13,77.8,70.9,85.0,1432277.68,218037.65,6927216.82,454423.13,132049.16,322373.97,2066669.8,8324874.55,17390571.22,3668.0,3127.0,1858.0,2829.11,5149.0,2405.0,8254.0,317819.0,283402.0,465943.0,12.1,0.08,-0.59,-0.31,0.32,1.11,0.49,1.01,0.07,0.02,-0.05,0.36,0.65,-0.01,0.4,0.32,0.41,-0.4,0.32,0.47,0.53,0.31,0.36,0.36,0.38,0.37,0.4,0.5,0.3,59.79,0.36,0.35,0.19,0.54,0.83,0.33,0.34,0.72,0.2,0.69,71.12,234027.0,215582.0,153894.0,61688.0,196068.0,4102.0,973.0,2730.0,118.0,0.703,625.0,232.0,58.0,853.0,118.0,232.0,231.0,130.68,28609.0,44217.0,13898.0,1533.0,76.71,98.8,85.7,107.8,107.8,169971.0,29002.0,4446.0,927.0,73.2,113331.0,132410.0,102678.0,14801.0,114359.0,11856.0,18088.0,12568.0,13.65,144.71,5.71,5.26,1.04,5.99,4.99,17.14,6.13,17.43,9.22,2.33,5.15,7.65,249582.0,19676.0,19774.0,1436.0,5057.0,30253.0,5807.0,9445.0,7780.0,84712.0,80.4,71.6,63.1,265560.6,162.68
2017-01-01,119.3,98.0,78.3,99.4,108.4,109.3,108.5,97.6,7778.0,11906.0,13191.0,6516.0,99.73,93.67,114.71,97.65,77.6,68.8,229.7,116.71,79.15,85.42,88.61,94.86355,97.0467,92.16968,102.25,68.19,124.95,80.0,73.5,86.7,1430977.77,218299.15,6907717.84,455228.01,132264.63,322963.39,2044703.51,8330025.42,17378357.78,3700.0,3124.0,1892.0,2836.5,5227.0,2427.0,8212.0,318642.0,282822.0,471910.0,12.7,0.35,0.17,-0.1,-0.36,0.77,0.55,0.45,0.29,0.63,0.17,0.12,0.37,0.8,0.25,0.32,-0.24,-0.05,0.24,0.25,0.27,0.38,0.3,0.27,0.4,0.38,0.43,0.4,0.52,63.27,0.02,0.45,0.31,0.64,0.43,0.69,0.41,0.32,0.88,0.7,73.96,215446.0,207277.0,148423.0,58854.0,173825.0,4482.0,1069.0,2687.0,114.0,0.691,551.0,205.0,48.0,803.0,124.0,180.0,204.0,144.77,933.0,2499.0,1281.0,6.0,76.91,97.5,84.5,108.4,108.4,121378.0,22175.0,2940.0,707.0,75.1,117510.0,132426.0,105387.0,15133.0,115759.0,11352.0,16318.0,12670.0,13.17,140.72,5.76,5.4,1.32,6.03,4.89,17.32,6.09,16.16,9.03,2.34,5.16,7.64,212483.0,12678.0,12718.0,1020.0,4722.0,30342.0,6195.0,10773.0,7137.0,78436.0,83.7,74.0,64.7,286332.23,
2017-02-01,120.9,99.1,82.7,100.0,109.1,112.3,108.0,97.3,7684.0,11370.0,13491.0,6332.0,99.93,92.61,116.65,98.19,76.44,69.28,228.93,112.55,79.11,84.58,88.76,100.16193,99.74469,92.45426,113.8,74.55,139.96,80.6,73.5,87.9,1436628.62,217193.26,6893287.96,456005.35,132446.41,323558.94,2020254.05,8331288.66,17369385.8,3620.0,3145.0,1920.0,2861.62,5274.0,2432.0,8158.0,310291.0,282001.0,469914.0,13.3,-0.45,0.24,0.18,-0.13,0.24,0.65,0.31,5.04,0.66,-0.75,0.08,0.84,0.58,0.25,-0.47,-0.02,0.13,-0.12,0.57,0.54,0.59,0.26,0.26,0.28,0.26,0.33,0.64,0.31,50.94,0.19,0.3,0.54,0.08,0.06,0.31,0.65,-0.08,0.14,-0.09,75.02,222927.0,224660.0,156349.0,68311.0,195091.0,5314.0,1358.0,2676.0,108.0,0.671,582.0,217.0,45.0,906.0,113.0,195.0,215.0,141.37,1902.0,5763.0,2340.0,11.0,76.53,98.9,84.2,108.3,108.3,112374.0,20017.0,2611.0,647.0,74.6,108765.0,128105.0,99924.0,13907.0,111807.0,11954.0,16857.0,12419.0,12.82,143.27,5.67,5.3,1.26,5.76,4.75,16.17,6.0,15.96,8.73,2.31,5.1,7.67,187407.0,14673.0,10902.0,902.0,4183.0,25714.0,5769.0,11157.0,6129.0,68190.0,85.9,74.3,62.9,266414.4,
2017-03-01,119.2,97.3,77.1,99.4,105.9,105.1,106.1,99.4,7965.0,12149.0,13937.0,6538.0,101.16,86.32,117.06,102.17,77.12,68.23,248.06,120.09,80.32,85.34,86.55,98.89873,99.5798,92.4165,109.38,66.79,137.77,83.1,74.4,92.0,1443099.11,216633.54,6882916.15,455841.47,132233.16,323608.31,2003723.57,8322696.13,17339901.98,3307.0,3165.0,1925.0,2877.98,5253.0,2454.0,8131.0,284499.0,282241.0,470828.0,13.9,0.34,1.18,-0.29,-0.12,-0.86,0.69,0.52,0.95,-0.63,0.31,-0.15,0.34,0.48,0.18,0.18,-0.05,-0.29,-0.11,0.42,0.14,0.42,0.27,0.26,0.24,0.28,0.25,0.24,0.37,55.76,0.08,0.39,0.15,0.01,-0.38,0.47,0.16,0.14,0.05,-0.17,73.13,207303.0,219509.0,157567.0,61942.0,228930.0,5952.0,1686.0,2550.0,97.0,0.637,585.0,240.0,60.0,984.0,115.0,205.0,216.0,144.52,3117.0,8584.0,3345.0,19.0,76.87,100.8,84.3,110.1,110.1,158055.0,25761.0,4120.0,1169.0,74.6,118568.0,140973.0,107779.0,14293.0,124729.0,10743.0,16262.0,12231.0,12.15,141.09,5.81,5.63,1.16,6.76,4.5,10.59,5.97,15.45,8.75,2.33,5.02,7.43,249510.0,20886.0,16017.0,1463.0,6018.0,34159.0,6915.0,12389.0,7884.0,85449.0,87.7,75.0,62.6,306997.27,164.36
2017-04-01,118.5,97.4,79.7,99.9,104.4,105.6,104.2,93.9,7697.0,11135.0,14182.0,6454.0,100.48,88.68,121.17,99.87,78.32,68.81,228.7,127.74,81.43,85.74,88.54,95.85011,99.38628,92.82509,109.01,71.32,134.14,84.3,76.8,92.0,1448448.8,216396.59,6880129.9,456094.48,132334.3,323760.18,1986989.62,8322232.14,17339076.85,3281.0,3164.0,1878.0,2863.37,5156.0,2437.0,8173.0,283684.0,281927.0,478620.0,13.7,0.58,-1.09,-0.28,0.48,-0.06,1.0,0.09,0.03,0.55,0.68,-0.03,0.49,-0.6,0.37,0.34,0.39,-0.06,0.01,0.68,0.28,0.15,0.25,0.22,0.3,0.34,0.31,0.42,0.32,60.59,0.13,0.29,0.21,-1.1,-1.24,0.12,-0.02,0.61,-0.76,-1.77,73.67,201799.0,221588.0,160636.0,60952.0,184162.0,5900.0,1492.0,2539.0,110.0,0.645,559.0,216.0,49.0,869.0,109.0,207.0,207.0,147.67,4490.0,12557.0,4296.0,36.0,76.61,98.9,84.0,110.8,110.8,131499.0,20858.0,3488.0,1062.0,74.5,115501.0,137358.0,102974.0,12872.0,120603.0,13009.0,16483.0,12532.0,11.59,138.49,5.83,5.71,1.2,6.87,4.43,11.33,5.94,15.02,8.58,2.36,4.94,7.58,202388.0,14997.0,11000.0,1026.0,3833.0,28447.0,6178.0,10956.0,6301.0,74376.0,87.1,75.8,64.8,273653.05,
2017-05-01,118.4,98.0,80.0,99.9,106.2,112.6,104.7,94.7,7248.0,10939.0,13665.0,6342.0,101.56,89.46,115.46,102.69,79.66,69.2,225.19,127.09,81.97,85.34,88.43,95.73551,99.21523,92.93029,103.49,66.45,128.18,84.4,77.4,91.8,1454705.92,215804.29,6880500.01,455709.83,131776.41,323933.42,1980046.75,8324273.56,17358040.02,3258.0,3163.0,1872.0,2855.9,5143.0,2440.0,8016.0,283484.0,282927.0,482804.0,13.4,-0.35,2.14,-0.23,0.98,-0.42,0.62,0.23,0.08,0.09,-0.56,0.07,0.05,1.56,-0.08,-0.44,0.81,-0.4,0.02,-0.16,0.05,0.51,0.23,0.25,0.12,0.23,0.18,0.18,0.32,51.74,0.4,0.15,0.24,-0.93,-0.51,0.52,0.63,-0.05,-1.1,-1.56,73.28,229462.0,224118.0,164213.0,59905.0,243690.0,7576.0,2132.0,2653.0,115.0,0.659,561.0,238.0,44.0,936.0,110.0,211.0,207.0,146.42,5842.0,16324.0,5504.0,48.0,77.15,100.8,84.9,111.9,111.9,163284.0,26831.0,4119.0,1317.0,74.4,114090.0,140305.0,101798.0,12479.0,123420.0,10969.0,16587.0,11786.0,11.15,142.89,6.04,6.06,1.33,7.42,4.41,11.79,6.02,15.48,8.59,2.41,4.96,7.65,233296.0,17774.0,12817.0,1391.0,4963.0,32003.0,7392.0,13750.0,7753.0,86452.0,85.2,74.1,63.2,303614.57,
2017-06-01,119.4,99.1,82.4,100.6,106.7,111.2,105.7,96.0,7010.0,10791.0,14017.0,6328.0,102.25,90.45,116.96,105.6,80.97,69.97,224.22,121.96,84.17,87.04,89.78,92.22073,100.06342,93.83785,100.06,70.81,119.56,82.5,78.1,87.3,1452962.39,215344.96,6879420.01,455084.26,131843.93,323240.34,1965278.37,8328308.24,17365522.45,3271.0,3169.0,1887.0,2861.38,5128.0,2417.0,7848.0,285596.0,283583.0,482101.0,13.1,-0.5,-0.77,-0.07,0.21,-0.52,0.46,0.33,0.08,0.09,-0.93,-0.12,0.43,-0.83,-0.04,-0.81,0.06,0.1,-0.25,0.13,0.21,0.08,0.28,0.28,0.22,0.28,0.24,0.34,0.26,47.18,0.04,0.45,0.16,-0.67,-0.96,-0.32,0.93,0.05,-0.62,-1.22,75.53,219999.0,236004.0,173258.0,62746.0,205805.0,6797.0,2236.0,2675.0,120.0,0.699,576.0,246.0,44.0,981.0,111.0,220.0,213.0,137.29,6944.0,19631.0,6887.0,53.0,77.06,99.9,84.4,113.0,113.0,161030.0,28025.0,4179.0,1562.0,73.9,125753.0,142235.0,111796.0,14482.0,124903.0,12193.0,17777.0,13296.0,10.15,142.77,5.64,5.42,1.02,6.74,3.93,10.3,5.84,15.21,8.17,2.34,4.89,7.45,244643.0,24822.0,16051.0,1375.0,4997.0,30550.0,7375.0,12966.0,7457.0,81778.0,85.6,74.6,64.0,298649.96,165.74
2017-07-01,115.9,99.6,83.0,101.3,108.1,112.8,107.2,96.1,6655.0,10429.0,14061.0,6168.0,100.19,90.7,115.89,104.44,81.2,69.84,216.68,126.58,83.84,88.29,89.73,91.26823,99.37645,93.96733,104.78,73.52,125.62,83.3,78.9,88.1,1451555.49,214754.23,6886948.31,453456.17,131641.3,321814.88,1956228.6,8347761.16,17390948.44,3280.0,3164.0,1876.0,2852.71,5084.0,2426.0,7946.0,287604.0,284776.0,476342.0,12.9,-0.47,1.64,-0.23,-0.42,0.34,0.37,0.36,-0.02,-0.02,-0.81,-0.25,0.34,1.28,-0.09,-0.54,-0.35,-0.43,-0.4,0.16,0.11,0.4,0.13,0.1,0.17,0.15,0.19,0.16,0.16,41.82,-0.2,0.31,-0.18,-0.72,-0.3,0.38,0.3,-0.01,-0.84,-1.16,75.4,224731.0,231150.0,168252.0,62898.0,216462.0,7093.0,2276.0,2623.0,111.0,0.723,549.0,242.0,50.0,978.0,120.0,214.0,203.0,138.85,8730.0,22972.0,8129.0,392.0,77.35,101.3,84.4,111.0,111.0,151677.0,27132.0,4524.0,1467.0,74.3,115403.0,141723.0,104206.0,12148.0,125555.0,10765.0,16169.0,9993.0,10.01,144.32,5.71,5.6,1.15,6.83,3.76,16.07,5.81,14.78,8.14,2.4,4.76,7.34,215887.0,18504.0,10773.0,1307.0,4857.0,29511.0,6532.0,11977.0,7606.0,83574.0,85.5,74.9,64.5,305010.05,
2017-08-01,114.5,99.9,82.8,100.0,109.0,116.5,107.1,96.6,6719.0,10475.0,14328.0,6368.0,98.02,89.72,113.76,104.73,84.08,69.65,211.39,114.84,82.75,88.2,90.14,95.08767,99.83309,93.42439,101.48,69.31,122.93,84.1,79.5,88.9,1447566.54,214369.92,6882657.6,453053.26,131344.31,321708.94,1948409.33,8348577.65,17385944.17,3295.0,3172.0,1891.0,2862.26,5073.0,2409.0,7983.0,289679.0,285501.0,472049.0,12.7,-1.07,0.57,0.2,0.29,1.53,0.41,0.29,0.24,-0.56,-1.84,0.26,0.01,1.73,-0.32,-1.11,0.24,0.09,-0.34,-0.29,0.11,0.16,0.08,0.14,0.13,0.26,0.24,0.15,0.3,46.38,0.04,0.21,0.35,0.1,0.24,0.13,0.36,0.1,-0.17,-0.05,76.41,232099.0,241049.0,173711.0,67338.0,255809.0,8488.0,2192.0,2576.0,100.0,0.703,547.0,250.0,80.0,1015.0,117.0,248.0,202.0,145.45,9885.0,25389.0,9269.0,404.0,77.33,101.1,84.2,112.8,112.8,180881.0,28974.0,4821.0,1844.0,73.7,117548.0,139653.0,109354.0,12193.0,122118.0,8871.0,16685.0,11193.0,9.15,143.86,5.7,5.57,1.06,6.91,3.49,13.71,5.81,15.71,8.47,2.41,4.57,7.1,236178.0,20335.0,11954.0,1426.0,5421.0,30740.0,6920.0,13264.0,8604.0,83415.0,87.9,76.4,65.1,329662.46,
2017-09-01,115.0,100.8,82.6,101.1,108.1,120.8,105.1,96.9,7115.0,11097.0,14305.0,6521.0,97.01,92.36,114.57,101.41,83.32,71.94,204.8,115.61,85.0,90.6,90.78,91.50566,99.98567,93.38083,99.67,70.12,119.38,85.8,81.9,89.9,1444136.91,214026.41,6873432.95,451828.54,131249.8,320578.75,1939815.94,8347226.81,17372103.41,3293.0,3186.0,1929.0,2877.79,5080.0,2414.0,8040.0,290628.0,287713.0,472345.0,12.5,-0.41,-0.12,0.13,0.28,0.79,0.32,0.56,0.04,0.5,-0.74,0.18,0.5,0.24,0.14,-0.37,0.12,0.04,0.0,0.25,0.37,0.13,0.2,0.22,0.24,0.24,0.26,0.3,0.16,52.01,0.17,0.25,0.11,0.47,0.62,-0.02,0.06,0.02,0.39,0.74,78.21,244382.0,241531.0,176548.0,64983.0,230477.0,7599.0,1687.0,2653.0,114.0,0.717,536.0,236.0,81.0,1018.0,115.0,275.0,198.0,150.28,10711.0,28442.0,10392.0,424.0,77.49,101.8,85.0,110.1,110.1,168008.0,25562.0,4542.0,1105.0,73.6,116532.0,141261.0,106398.0,12412.0,126037.0,9465.0,15978.0,11853.0,8.35,145.42,5.51,5.27,0.93,6.76,3.23,13.28,5.7,15.27,8.29,2.39,4.44,7.01,225178.0,23142.0,11990.0,1494.0,5216.0,29084.0,6635.0,11531.0,7721.0,81017.0,88.7,77.2,66.1,308401.77,166.1
2017-10-01,116.6,101.3,82.8,101.5,109.4,118.5,107.3,95.3,7309.0,11175.0,14263.0,6639.0,98.33,92.4,109.53,101.31,82.75,71.09,209.87,116.74,82.93,88.58,90.04,88.0511,100.63886,93.67407,102.81,73.0,122.69,88.9,83.5,94.4,1454575.69,213621.76,6899942.34,451376.54,130952.63,320423.91,1941840.64,8362078.26,17395988.54,3294.0,3198.0,1921.0,2883.85,5096.0,2411.0,8064.0,291907.0,289807.0,474499.0,12.3,-0.05,1.33,-0.39,0.71,0.49,0.52,0.32,0.06,0.4,-0.17,0.32,0.37,0.98,0.24,0.01,0.57,0.05,0.03,0.41,0.35,0.43,0.25,0.28,0.31,0.34,0.32,0.35,0.3,56.57,0.32,0.25,0.34,0.2,0.1,0.33,0.31,0.32,0.49,0.16,77.79,240056.0,237682.0,172667.0,65016.0,244137.0,8241.0,1528.0,2627.0,115.0,0.721,524.0,223.0,87.0,997.0,117.0,279.0,194.0,149.12,11551.0,31229.0,11741.0,651.0,77.66,103.2,83.9,110.6,110.6,166842.0,29777.0,5055.0,1170.0,74.1,121179.0,143832.0,108944.0,12046.0,127496.0,10837.0,16345.0,13138.0,8.01,144.47,5.48,5.3,1.01,6.85,3.04,12.83,5.64,14.82,8.4,2.43,4.3,6.77,236677.0,19713.0,12691.0,1712.0,5285.0,31579.0,6877.0,12627.0,8498.0,87851.0,89.6,77.6,66.0,321575.18,
2017-11-01,116.1,101.8,83.5,102.4,109.2,123.8,105.3,99.0,7491.0,11462.0,14409.0,6503.0,96.43,92.78,111.27,102.77,85.04,71.21,218.55,111.58,85.01,90.64,91.3,91.80789,100.75132,93.73995,103.96,72.38,125.01,88.8,84.0,93.8,1456305.17,213087.0,6902244.12,450997.07,130348.69,320648.38,1937273.22,8353676.41,17394038.94,3406.0,3227.0,1893.0,2893.86,5137.0,2423.0,7965.0,302583.0,292241.0,477549.0,12.1,-0.38,1.27,-0.45,0.1,0.52,0.34,0.42,0.03,0.15,-0.72,0.08,0.12,1.32,-0.07,-0.29,0.09,-0.43,-0.13,-0.02,0.1,0.22,0.07,0.12,0.13,0.2,0.19,0.08,0.24,46.38,0.05,0.17,0.32,0.52,0.8,0.36,0.31,0.29,0.24,0.66,78.36,243887.0,246349.0,172738.0,73612.0,244242.0,8166.0,1665.0,2595.0,110.0,0.713,526.0,230.0,72.0,973.0,119.0,281.0,194.0,156.42,12646.0,34638.0,13094.0,666.0,77.84,103.9,84.9,109.3,109.3,168888.0,28366.0,5496.0,1446.0,74.7,122329.0,145801.0,112533.0,13146.0,129472.0,9387.0,16234.0,12035.0,7.4,144.4,5.35,5.19,0.88,6.8,2.92,11.98,5.48,14.21,8.28,2.42,4.27,6.41,245740.0,22314.0,13728.0,1470.0,7613.0,31661.0,6601.0,12424.0,8731.0,92949.0,89.6,78.8,68.2,316734.85,
